財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
8151,2021/09,38879000000,29737000000,29451111000,23411295000,-,-,1251.6,76.1
8152,2021/03,20205759000,12653070000,11553043000,2020975000,-,3450000000,6522.14,62.6
8153,2021/03,64827000000,45338000000,43674000000,23025000000,510000000,954000000,1463.62,69.6
8154,2021/03,237004000000,95062000000,89045000000,64568000000,10800000000,25166000000,3311.2,38.4
8155,2021/05,94135000000,66680000000,66585000000,33754000000,-,-,2075.61,70.8
8157,2021/03,76200000000,31171000000,31072000000,21150000000,4894000000,4443000000,1760.89,40.6
8158,2021/03,61436000000,25997000000,20428000000,13562000000,5040000000,-,1039.5,42.3
8159,2021/03,120265000000,75206000000,67997000000,56018000000,2064000000,60000000,2979.86,62.5
8160,2021/03,46344000000,23469000000,23460000000,4458000000,11400000000,2622000000,919.17,50.6
8163,2021/03,31002000000,9990004000,10500458000,-5390248000,-,4923900000,271.32,31.5
8165,2020/12,63933000000,32088000000,33606000000,6768000000,3263000000,8845000000,699,50.2
8166,2021/02,9264008000,1339802000,1058996000,-1483029000,1002725000,500000000,54.99,14.5
8167,2021/02,114331344000,71538223000,72339776000,48953594000,5350000000,5969256000,1631.98,62.6
8168,2021/02,81088000000,46445000000,40658000000,10201000000,-,6237000000,713.04,57.3
8173,2021/03,210321000000,99303000000,97109000000,65376000000,-,19283000000,3711.31,47.2
8174,2021/03,140120000000,69342000000,68644000000,61468000000,2000000000,23332000000,592.63,49.5
8179,2020/12,105896000000,21011000000,19838000000,-11856000000,24500000000,2695000000,559.6,19.7
8181,2021/02,12180885000,8073252000,9477221000,353507000,1937400000,607150000,3143.35,66.3
8182,2021/03,99064000000,55533000000,50676000000,34350000000,-,3940000000,1174.22,55
8184,2020/08,237346000000,181584000000,182056000000,156398000000,5000000000,-,4261.65,76.5
8185,2021/02,99614000000,62478000000,58972000000,57906000000,-,-,1679.4,60.1
8186,2021/04,16079962000,9416304000,9386264000,-1817221000,-,-,162.15,58.4
8190,2021/03,42163000000,16573000000,15359000000,6563000000,200000000,4972000000,865.17,39.3
8194,2021/02,268307000000,97560000000,98298000000,86595000000,2150000000,24113000000,2081.61,36.4
8198,2021/02,130813000000,74279000000,74632000000,50695000000,-,-,2041.96,56.7
8200,2021/02,35786052000,9614288000,9452935000,-3963448000,2502000,13818578000,384.24,26.8
8202,2020/12,63523000000,27575000000,26335000000,-13547000000,5837000000,658000000,293.29,42.2
8203,2021/02,82306000000,27863000000,27864000000,12256000000,-,15169000000,838.35,33.8
8207,2021/03,6586919000,738638000,658035000,-7257324000,2500000000,-,26.83,11.2
8208,2021/03,36255000000,9572000000,9293000000,2972000000,8476000000,7792000000,1399.82,26.4
8209,2021/03,1561245000,-1280436000,-1371565000,-9791126000,-,-,-448.95,-82
8214,2021/03,237260000000,125850000000,125162000000,81571000000,11000000000,45914000000,1479.85,52.9
8215,2021/03,4459648000,2308421000,2105086000,-541043000,-,620000000,1338.1,51.8
8217,2021/02,137863000000,77747000000,77733000000,50273000000,4660000000,10459000000,1767.35,56.2
8218,2021/03,348159000000,200561000000,199756000000,166934000000,-,27870000000,4032.89,57.6
8219,2021/03,329452000000,164460000000,175563000000,52270000000,38064000000,38593000000,3231.5,48.8
8225,2021/03,3885980000,1069873000,1069360000,-453293000,610376000,1347278000,1681.69,27.5
8226,2021/03,7165206000,4290613000,4337280000,407607000,287000000,-,283.78,59.9
8227,2021/02,451798000000,384388000000,380614000000,346301000000,-,-,10459.69,85.1
8228,2021/03,52986000000,23248000000,22295000000,16311000000,1200000000,590000000,1029.57,42.9
8230,2021/03,17743880000,9217646000,9130943000,3700399000,1120000000,2265000000,507.83,51.9
8233,2021/02,1150506000000,415111000000,375437000000,270615000000,28220000000,98565000000,2364.95,34.3
8237,2021/02,56449000000,16241000000,14544000000,2253000000,12110000000,12514000000,305.92,28.8
8242,2021/03,625945000000,229277000000,192763000000,85065000000,-,122133000000,1843.77,36.4
8244,2021/02,123420000000,33643000000,32186000000,8282000000,13416000000,3800000000,833.2,27.3
8247,2021/02,28078063000,3175821000,2094309000,-1925570000,4161201000,4205864000,566,11.3
8249,2021/03,68570000000,50304000000,47167000000,38353000000,294000000,54000000,2616.87,71.2
8252,2021/03,901070000000,290704000000,280765000000,172747000000,99380000000,275200000000,1353.39,32.2
8253,2021/03,3409247000000,532057000000,530971000000,414260000000,-,-,3397.92,15.6
8254,2021/02,11213800000,514588000,493272000,-3045913000,1590000000,5044465000,164.96,4.6
8255,2021/03,113819000000,68999000000,67337000000,49653000000,-,-,2994.49,60.6
8256,2021/03,3414892000,996457000,944354000,9689000,1340000000,-,33.95,28.2
8257,2020/02,12865000000,2365134000,2411971000,2015863000,1620000000,2222500000,2947.96,18.4
8260,2021/02,47987000000,8257000000,2458000000,-19950000000,11833000000,7843000000,720.71,17.2
8267,2021/02,11481268000000,1755776000000,923971000000,439600000000,360481000000,1043122000000,1147.56,8.5
8273,2021/02,489692000000,245411000000,231200000000,189072000000,1300000000,88335000000,3244.54,47.5
8275,2021/03,31410000000,13040311000,11699953000,6327644000,3866480000,116430000,484.87,39.5
8276,2021/02,297845000000,167616000000,162754000000,143703000000,16696000000,18052000000,3156.73,55.6
8278,2021/02,181067000000,93922000000,91378000000,52516000000,8866000000,17643000000,2453.97,51.7
8279,2021/03,269121000000,116625000000,120166000000,113716000000,-,45437000000,3003.15,43.3
8281,2021/03,207482000000,116353000000,115869000000,90312000000,412000000,12682000000,2621.32,55.9
8282,2021/03,427962000000,275380000000,274723000000,229613000000,9904000000,-,1333.13,64.2
8283,2021/03,435501000000,235428000000,223262000000,179575000000,-,-,3704.76,54.1
8285,2021/03,81683000000,41135000000,31836000000,23302000000,11361000000,4422000000,632.41,47.7
8287,2021/02,261622000000,101967000000,95841000000,34054000000,2680000000,35994000000,1940.44,39
8289,2021/02,65082000000,26410000000,26322000000,6839000000,13527000000,7156000000,1149.72,40.6
8291,2021/03,94886000000,47022000000,41493000000,27599000000,3000000000,5500000000,682.07,47.6
8293,2021/03,423246000000,223116000000,188025000000,163322000000,41880000000,18800000000,6643.2,52.7
8298,2021/03,12638760000,7393412000,7386102000,5384669000,1700000000,1529630000,1319.27,58.5
8303,2021/03,10740174000000,930742000000,935324000000,431623000000,-,-,4283.93,8.6
8304,2021/03,5916866000000,490006000000,467615000000,283464000000,-,-,4233.52,8.4
8306,2021/03,359473515000000,17716257000000,13816094000000,11200087000000,-,-,1308.12,4.7
8308,2021/03,73697682000000,2519645000000,1860319000000,1796476000000,-,-,1008.83,3.1
8309,2021/03,63368573000000,2722556000000,2416003000000,1581096000000,-,-,7192.07,4.3
8316,2021/03,242584308000000,11899046000000,9513367000000,6492586000000,-,-,8629.73,4.9
8327,2020/03,10598974000000,509197000000,435829000000,264399000000,-,-,652.89,4.8
8331,2021/03,17898168000000,1041756000000,895076000000,676994000000,-,-,1401.4,5.8
8334,2021/03,10615756000000,548093000000,460778000000,391382000000,-,-,1303.93,5.2
8336,2021/03,5319971000000,249179000000,225471000000,142286000000,-,-,7439.21,4.7
8337,2021/03,3248236000000,182491000000,160969000000,83613000000,-,-,3017.35,5.5
8338,2021/03,2698415000000,112310000000,110408000000,31099000000,-,-,1360.84,4.2
8341,2021/03,9839581000000,513337000000,412421000000,374218000000,-,-,6947.19,5.2
8342,2021/03,3681441000000,118932000000,105184000000,73489000000,-,-,5861.21,3.2
8343,2021/03,3488741000000,176594000000,147496000000,124820000000,-,-,9838.02,5
8344,2021/03,3128968000000,161812000000,146220000000,127139000000,-,-,4957.09,5.2
8345,2021/03,3840962000000,201631000000,172312000000,158440000000,-,-,11445.54,5.2
8346,2021/03,6792337000000,191386000000,184116000000,147089000000,-,-,759.3,2.8
8349,2021/03,1021517000000,40100000000,37215000000,12043000000,-,-,4230.79,3.9
8350,2021/03,2360494000000,88717000000,86629000000,19204000000,-,-,4993.21,3.7
8354,2021/03,27510013000000,958833000000,806978000000,543245000000,-,-,5043.7,3.5
8355,2021/03,14075848000000,1105378000000,868516000000,743157000000,-,-,1922.55,7.8
8356,2021/03,7238375000000,403009000000,313268000000,224570000000,-,-,10424.03,5.3
8358,2021/03,3550415000000,285770000000,270391000000,238863000000,-,-,1233.18,8
8359,2021/03,12160638000000,909694000000,592665000000,492869000000,-,-,1850.69,7.5
8360,2021/03,4185672000000,221439000000,189479000000,166943000000,-,-,6849.55,5.2
8361,2021/03,7450778000000,330696000000,254196000000,169754000000,-,-,7601.35,4.3
8362,2021/03,3513315000000,136607000000,112452000000,89132000000,-,-,5736.05,3.9
8363,2021/03,5524513000000,286269000000,215077000000,176013000000,-,-,9954.37,5
8364,2021/03,1795397000000,87071000000,82272000000,64060000000,-,-,7388.29,4.8
8365,2021/03,552486000000,33592000000,25731000000,12784000000,-,-,6031.88,5.9
8366,2021/03,7793748000000,495469000000,280786000000,232289000000,-,-,9958.45,6.4
8367,2021/03,6560343000000,293559000000,260953000000,189973000000,-,-,8997.83,4.5
8368,2021/03,7452803000000,394676000000,282416000000,252070000000,-,-,1553.39,5.3
8369,2021/03,12273908000000,1168153000000,463590000000,388575000000,-,-,15413.66,9.5
8370,2021/03,5664467000000,245699000000,220200000000,141773000000,-,-,3607.4,4.3
8377,2021/03,16635471000000,638504000000,547723000000,344103000000,-,-,4837.33,3.8
8379,2020/03,9438609000000,482057000000,432030000000,347714000000,-,-,1547.15,5.1
8381,2021/03,6370285000000,379852000000,332056000000,290042000000,-,-,2433.02,5.9
8382,2021/03,9153162000000,562197000000,476985000000,463305000000,-,-,2988.31,6.1
8383,2021/03,1085907000000,49444000000,46022000000,31184000000,-,-,5270.3,4.5
8385,2021/03,8550739000000,741240000000,483127000000,446871000000,-,-,2313.28,8.6
8386,2021/03,5375569000000,291699000000,239357000000,173620000000,-,-,9892.48,5.4
8387,2021/03,3330943000000,158537000000,126551000000,93369000000,-,-,3810.73,4.8
8388,2021/03,3866075000000,292894000000,216075000000,176045000000,-,-,6984.58,7.6
8392,2021/03,3813669000000,202746000000,174159000000,143043000000,-,-,12855.4,5.3
8393,2021/03,3653865000000,158585000000,148224000000,121937000000,-,-,9182.7,4.3
8395,2021/03,3051047000000,126412000000,101911000000,73492000000,-,-,7520.69,4.1
8397,2021/03,2672564000000,163612000000,152229000000,111393000000,-,-,6747.58,6
8398,2021/03,877316000000,42440000000,33341000000,19920000000,-,-,6594.1,4.6
8399,2021/03,2778142000000,131815000000,131051000000,60004000000,-,-,3061.39,4.7
8403,2021/03,61944546000000,2341495000000,2024588000000,1339698000000,-,-,1381.79,3.7
8404,2020/03,7204451000000,612440000000,542581000000,276315000000,-,-,76.85,8.4
8410,2021/03,1197158000000,234676000000,229061000000,168694000000,-,-,198.4,19.5
8411,2021/03,225586211000000,9362207000000,7807239000000,4421655000000,-,-,3650.87,4.1
8416,2021/03,1244933000000,75732000000,62827000000,26774000000,-,-,7169.67,5.8
8418,2021/03,11993722000000,681139000000,618091000000,528085000000,-,-,2729.94,5.6
8421,2021/03,43843528000000,1727321000000,1714678000000,627964000000,-,-,299589.82,3.9
8424,2021/03,2979285000000,344796000000,266138000000,251320000000,564585000000,766003000000,10153.21,10.2
8425,2021/03,2603190000000,210852000000,197452000000,149148000000,317783000000,649933000000,4147.38,7.7
8439,2021/03,5602897000000,688345000000,588625000000,453878000000,229218000000,1656910000000,4670.44,10.2
8462,2021/03,3199000000,2801000000,2618000000,83000000,-,-,294.34,81.9
8473,2021/03,7208572000000,717095000000,562116000000,297495000000,-,-,2297.87,7.8
8508,2020/12,530462000000,102458000000,91599000000,-2212000000,-,-,865.19,17.3
8511,2021/03,12136229000000,135166000000,129604000000,113133000000,137594000000,3000000000,1473.24,1.1
8515,2021/03,863354000000,147692000000,143536000000,38669000000,100750000000,180677000000,300.92,16.9
8518,2021/03,25165000000,9106000000,7012000000,-1575000000,919000000,13879000000,413.93,29.1
8519,2021/02,270165000000,52693000000,52697000000,39042000000,-,105692000000,94096428.57,19.5
8521,2021/03,1165410000000,54597000000,48288000000,26147000000,-,-,5998.47,4.6
8522,2021/03,4912750000000,253259000000,191280000000,145517000000,-,-,13941.15,5.1
8524,2021/03,11858207000000,440636000000,346792000000,154102000000,-,-,1122.98,3.6
8527,2021/03,3788132000000,246391000000,172903000000,142074000000,-,-,22480.72,6.4
8530,2021/03,2107003000000,110691000000,90973000000,35211000000,-,-,5083.56,5.2
8537,2021/03,1709198000000,79679000000,71069000000,53414000000,-,-,8399.06,4.6
8540,2021/03,574504000000,30733000000,24853000000,18277000000,-,-,11350.81,5.3
8541,2021/03,2767080000000,154897000000,114072000000,77760000000,-,-,3932.04,5.5
8542,2021/03,1301346000000,51811000000,49050000000,15589000000,-,-,4509.19,4
8544,2021/03,5553028000000,298051000000,258286000000,177123000000,-,-,2240.83,5.2
8550,2021/03,3261125000000,168317000000,168572000000,113473000000,-,-,1600.18,5.1
8551,2021/03,1665633000000,74476000000,62336000000,50464000000,-,-,8795.63,4.5
8554,2021/03,862512000000,43148000000,39745000000,14416000000,-,-,5359.68,5
8558,2021/03,2551480000000,135103000000,122425000000,66576000000,-,-,3650.83,5.3
8559,2021/03,633648000000,31898000000,30359000000,7605000000,-,-,5408.84,5
8560,2021/03,831222000000,49597000000,40737000000,17737000000,-,-,9121.6,5.8
8562,2021/03,825751000000,29644000000,28648000000,8182000000,-,-,1055.13,3.6
8563,2021/03,963505000000,40760000000,37959000000,21970000000,-,-,3149.58,4.1
8566,2021/03,1160706000000,191333000000,190424000000,174084000000,15218000000,480000000000,6207.04,16.5
8570,2021/02,6123721000000,474667000000,402768000000,237385000000,216468000000,337026000000,1860.08,6.6
8572,2021/03,1219109000000,515128000000,480578000000,362991000000,15992000000,309431000000,310.02,39.8
8584,2021/03,4484954000000,174152000000,164088000000,118531000000,322802000000,718327000000,4910.71,3.8
8585,2021/03,3813751000000,228220000000,211040000000,60424000000,92774000000,813870000000,131.8,5.9
8586,2020/03,3719474000000,396013000000,380728000000,359572000000,-,-,3260.22,10.2
8589,2021/03,1574979000000,72732000000,70630000000,51899000000,285000000000,73241000000,47.72,4.6
8591,2021/03,13563082000000,3103144000000,3028456000000,-,-,-,2483.37,22.3
8593,2021/03,6014896000000,817906000000,767283000000,568335000000,236730000000,2261273000000,901.66,13.4
8594,2020/12,124910353000,8354732000,8232090000,4015854000,2570000000,57215316000,1128.16,6.7
8595,2021/03,262383000000,215237000000,150813000000,102497000000,-,100000000,7316.11,82
8596,2021/03,148523000000,32033000000,29841000000,27081000000,33833000000,62164000000,1404.6,21.5
8600,2021/03,4407903000000,243183000000,220043000000,170751000000,-,-,1494.86,5.4
8601,2021/03,26099330000000,1591841000000,1282154000000,911742000000,1408288000000,1586913000000,875.12,5.1
8604,2021/03,42516480000000,2756451000000,2694938000000,-,-,-,879.79,6.3
8609,2021/03,783440000000,190304000000,152512000000,113877000000,123559000000,9900000000,848.86,21.4
8613,2021/03,99385000000,46401000000,39614000000,29757000000,2750000000,-,694.32,46.5
8614,2021/03,87167000000,38589000000,34217000000,13129000000,11350000000,3000000000,489.32,44.2
8616,2021/03,1416569000000,172684000000,162685000000,107390000000,244786000000,84200000000,666.65,11.7
8617,2021/03,22515000000,16673000000,16070000000,162000000,-,-,1764.01,74.1
8622,2021/03,71912000000,39709000000,34597000000,17561000000,1950000000,800000000,617.56,55.2
8624,2021/03,49211000000,29108000000,29881000000,12516000000,213000000,146000000,804.07,59
8628,2021/03,961791000000,79213000000,77205000000,57205000000,207900000000,50000000,307.23,8.2
8630,2021/03,13118656000000,2031168000000,1146399000000,876066000000,-,-,5686.22,15.4
8692,2020/03,41322000000,24834000000,24620000000,4637000000,2900000000,-,989.26,60
8697,2021/03,60075678000000,328769000000,321391000000,271006000000,32500000000,19960000000,600.38,0.5
8698,2021/03,1401130000000,90524000000,89573000000,30148000000,-,-,347.67,6.4
8699,2021/03,499591000000,71343000000,63870000000,47316000000,3230000000,20887000000,1376.8,10.9
8700,2021/03,9957000000,7346528000,7371465000,3397078000,-,-,1840.71,73.8
8704,2021/03,68547000000,7321000000,7309000000,4972000000,800000000,76000000,251.11,10.7
8705,2021/03,84665307000,13419731000,10346504000,5525309000,342600000,-,233.25,15.9
8706,2021/03,77861000000,46264000000,45958000000,36796000000,11350000000,-,1449.9,59.4
8707,2021/03,192918000000,56200000000,50065000000,36873000000,3300000000,-,2392.61,29.1
8708,2021/03,107127000000,58346000000,48128000000,35388000000,3795000000,934000000,1444.29,54
8709,2020/03,107903000000,10849000000,10824000000,2579000000,4100000000,-,1842.82,10
8713,2021/03,3221460000000,120073000000,100756000000,53564000000,-,-,6603.41,3.7
8714,2021/03,6705548000000,247042000000,226030000000,81087000000,-,-,872.68,3.6
