業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
9090,2021/03,112113000000,8019631000,8262000000,5536000000,43.6,21.53,7.56
9099,2021/03,110449000000,5291000000,5675000000,3678000000,145.97,8.65,4.32
9101,2021/03,1608414000000,71537000000,215336000000,139228000000,824.55,22.26,6.55
9104,2021/03,991426000000,-5303000000,133604000000,90052000000,752.97,15.59,4.3
9107,2021/03,625486000000,-21286000000,89498000000,108695000000,1165.33,49.82,11.15
9110,2021/03,138454000000,6736000000,5532000000,6131000000,260.16,6.36,2.26
9115,2021/03,40153086000,2081810000,2623180000,1246576000,37.95,6.54,0.61
9119,2021/03,88916000000,6831000000,6810000000,7655000000,72.35,9.6,3.12
9127,2021/03,4723455000,-12648000,-83868000,-83774000,-43.4,-,-
9130,2021/03,11670148000,782963000,303624000,161561000,21.13,1.16,0.23
9142,2021/03,293914000000,-22873000000,-19323000000,-18984000000,-120.83,-,-
9143,2021/03,1312085000000,101726000000,103666000000,74342000000,117.03,18.66,9.41
9145,2020/12,18390000000,755000000,795000000,470000000,102.87,13.92,3.46
9171,2021/03,41498000000,-41086000,305000000,670000000,52.94,3.45,0.97
9173,2020/12,8970894000,-415574000,-322207000,-328215000,-149.54,-,-
9176,2020/12,7690806000,-2676543000,-2755220000,-2547349000,-177.85,-,-
9179,2021/03,37059434000,404303000,187764000,-112925000,-38.47,-,-
9193,2021/03,9889499000,-621328000,-340118000,-94195000,-9.47,-,-
9201,2021/03,481225000000,-390414000000,-406854000000,-286693000000,-764.99,-,-
9202,2021/03,728683000000,-464774000000,-451355000000,-404624000000,-1082.04,-,-
9206,2021/03,18295000000,-11239000000,-11356000000,-10067000000,-3513.43,-,-
9232,2021/03,55029000000,4699000000,4644000000,3258000000,225.95,15.21,4.85
9233,2020/09,30120012000,2073872000,2284535000,1754932000,97.58,11.34,6.27
9260,2020/12,168449000000,1982000000,1715000000,1016000000,70.79,2.01,0.89
9262,2020/07,8832415000,934511000,1086207000,678562000,63.8,15.55,12.09
9263,2021/04,26059370000,353322000,926010000,67462000,1.84,1.35,0.34
9264,2020/08,6104774000,219853000,255935000,222865000,104.69,8.64,2.58
9265,2021/05,70131078000,968842000,1026585000,678492000,265.77,8.95,2.79
9266,2021/03,3426383000,-1115529000,-1131639000,-949780000,-153.86,-,-
9267,2021/06,142376000000,6294000000,6601000000,4831000000,318.31,15.03,5.32
9268,2021/03,24920147000,864774000,1262848000,953485000,216.14,8.21,3.11
9270,2020/08,37932651000,631316000,622038000,305650000,23.53,4.54,1.99
9271,2020/12,1288995000,-996932000,-993338000,-1255985000,-429.23,-,-
9272,2021/03,1277809000,281401000,292045000,198599000,39.79,21.27,11.86
9273,2021/06,17816000000,3377000000,3404000000,2136000000,53.91,12.79,8.61
9274,2021/03,430404000000,-9035000000,-12041000000,1416000000,19.69,3.26,0.51
9275,2021/02,29511752000,1037212000,1006466000,396715000,39.19,9,2.71
9278,2021/05,93597000000,1936000000,2509000000,157000000,9,1.22,0.39
9279,2020/10,10982335000,461265000,512017000,112660000,11.36,3.62,1.64
9301,2021/03,213729000000,11735000000,16013000000,39160000000,462.27,12.1,7.31
9302,2021/03,253559000000,17661000000,17240000000,11549000000,465,18.42,4.84
9303,2021/03,192024000000,10963000000,13552000000,8454000000,101.72,4.47,2.42
9304,2021/03,65328000000,3627000000,3929000000,2750000000,180.86,5.74,2.63
9305,2021/03,48690000000,3302000000,3142000000,2042000000,197.79,5.07,1.66
9306,2021/03,27660674000,1057908000,1749186000,1187427000,31.16,5.61,2.77
9307,2021/03,10204536000,1263461000,1221056000,995977000,61.1,7.2,4.36
9308,2021/03,18879000000,-1233000000,-1329000000,-1186000000,-47.51,-,-
9310,2021/03,101173000000,4441000000,5290000000,4636000000,72.29,7.17,3.69
9311,2021/03,38781736000,644985000,972559000,147812000,104.47,0.87,0.31
9312,2021/03,48159000000,2426000000,2516000000,1749000000,267.88,8.89,4.11
9313,2020/11,4918748000,773001000,737864000,474204000,79.57,4.81,2.79
9318,2021/03,945509000,-275783000,-279311000,-1070651000,-1.3,-,-
9319,2021/03,25927000000,1732516000,1921000000,1307000000,68.89,3.24,2.57
9322,2021/03,21061623000,467601000,572200000,542238000,71.11,3.18,1.61
9324,2021/03,47709000000,3288000000,4363000000,2791000000,96.38,3.68,1.9
9325,2021/03,12951260000,595703000,584383000,376499000,35.14,22.29,8.9
9326,2021/02,9530453000,418072000,383353000,283015000,94.99,17.78,3.76
9327,2021/03,10696866000,238426000,241154000,151557000,53.79,7.37,3.02
9351,2021/03,34159000000,1134000000,1338000000,802000000,104.13,3.69,1.92
9353,2021/03,4507156000,91733000,171736000,189632000,126.31,4.4,2.65
9355,2021/03,14196000000,-525259000,-308000000,-1565000000,-580.15,-,-
9357,2021/03,67054325000,3580680000,4322253000,4318592000,144.9,4.61,3.51
9358,2021/03,48722942000,454349000,674988000,823271000,19.04,2.41,1.8
9359,2021/03,41759850000,954124000,1301775000,826943000,33.34,2.44,1.84
9360,2021/03,14349000000,306000000,328000000,213000000,72.4,8.21,2.09
9361,2021/06,12354000000,456000000,669000000,392000000,151.41,4.07,1.73
9362,2021/03,13001000000,186000000,209000000,324000000,277.43,10.52,2.79
9363,2021/03,7473942000,100093000,189893000,155816000,25.07,5.43,3.11
9364,2021/03,239314000000,24449000000,26184000000,17932000000,152.97,5.12,4.32
9365,2021/03,14937000000,61400000,156000000,108000000,73.71,3.72,1.16
9366,2021/03,15210556000,599458000,519556000,367603000,65.79,4.33,1.86
9367,2021/03,22247766000,782325000,902116000,580354000,67.66,8.51,4.72
9368,2021/03,51782000000,2434000000,2812000000,1603000000,132.83,5.45,2.97
9369,2020/11,171171000000,2601000000,2611000000,728000000,58.58,2.01,0.69
9375,2021/03,609110000000,34177000000,34529000000,21644000000,301.06,15.63,5.17
9376,2020/09,2347587000,-267054000,-61487000,-70133000,-19.01,-,-
9377,2021/03,10404895000,-131428000,-58026000,-45902000,-3.29,-,-
9380,2021/03,39001015000,700734000,734225000,393896000,14.16,2.55,1.09
9381,2021/02,45797000000,2304918000,2545000000,1732000000,73.39,14.41,8.01
9384,2020/12,22209126000,1411292000,1484652000,850628000,87.48,9.24,6.65
9385,2021/03,20507456000,1215836000,1071461000,675186000,100.55,14.26,6.56
9386,2020/12,12277542000,1496619000,1450314000,1029694000,74.25,9.03,5.42
9401,2021/03,325682000000,10841000000,19233000000,28072000000,164.31,3.59,2.55
9402,2021/03,28157000000,433000000,861000000,619000000,23.45,1.08,0.84
9404,2021/03,391335000000,34526000000,42944000000,24042000000,94.17,2.95,2.33
9405,2021/03,78344000000,2694000000,3033000000,-930000000,-22.67,-,-
9407,2021/03,22691000000,771000000,929000000,541000000,246.78,1.56,1.14
9408,2021/03,21308676000,1138764000,1262399000,668301000,111.4,3.87,2.65
9409,2021/03,264557000000,14413000000,17980000000,12600000000,122.08,3.36,2.66
9412,2021/03,139572000000,19151000000,20349000000,13345000000,44.92,5.7,3.46
9413,2021/03,139084000000,5228000000,5340000000,2575000000,91.12,2.99,2.01
9414,2020/08,11394190000,2189709000,2195327000,1490491000,83.72,7.93,6.96
9416,2020/12,16654475000,103897000,227947000,-1183960000,-25.07,-,-
9417,2021/06,3446000000,-605000000,-580000000,-1407000000,-140.48,-,-
9418,2020/08,193192000000,10883000000,10093000000,4909000000,81.72,19.08,3.55
9419,2020/12,10745349000,71801000,61721000,-139186000,-13.07,-,-
9421,2021/06,11988000000,220000000,204000000,-92000000,-17.38,-,-
9422,2021/03,188795000000,10676000000,11075000000,7536000000,168.45,14.74,7.16
9423,2021/03,1901479000,85618000,86944000,103083000,4.36,25.95,11.33
9424,2021/03,3497933000,-248980000,-242227000,-273590000,-1.67,-,-
9425,2021/04,5694377000,83664000,73787000,65158000,19.11,9.31,5.29
9428,2021/03,41041000000,2061000000,2296000000,852000000,92.43,10.68,3.45
9432,2021/03,11943966000000,1671391000000,-,916181000000,248.15,12.11,3.99
9433,2021/03,5312599000000,1037395000000,-,651496000000,284.16,13.69,6.18
9434,2021/03,5205537000000,970770000000,-,491287000000,103.85,32.49,4.02
9435,2021/03,559429000000,69257000000,-,54614000000,1190.28,13.88,4.35
9436,2021/03,74191000000,14450000000,14565000000,10522000000,388.47,11.56,9.38
9437,2020/03,4651290000000,854650000000,-,591524000000,179.92,11.27,7.85
9438,2020/09,26082051000,2507205000,2082859000,506943000,9.28,2.64,1.66
9439,2021/06,1814000000,-53000000,-39000000,-79000000,-6.94,-,-
9441,2020/12,98843080000,5052632000,5348060000,3620257000,564.47,13.58,7.81
9444,2021/04,20979215000,592657000,537404000,-345826000,-53.9,-,-
9445,2021/03,21729929000,846539000,653194000,456071000,27.32,26.19,3.88
9446,2020/09,15314794000,1504253000,1337436000,770375000,75.01,22.77,2.75
9449,2020/12,210559000000,27893000000,27136000000,10284000000,92.99,20.2,0.96
9450,2021/06,8491000000,1559000000,1543000000,1019000000,50.09,27.71,10.84
9466,2021/03,6095742000,212903000,249050000,-414923000,-31.59,-,-
9467,2021/03,7735291000,2163279000,2171138000,1334860000,137.8,17.84,14.08
9468,2021/03,209947000000,13625000000,14369000000,9584000000,154.83,7.53,3.55
9470,2020/09,143564000000,5075000000,5273000000,2321000000,62.68,6.47,2.24
9471,2021/03,13049786000,855444000,880244000,151727000,24.19,1.13,0.81
9474,2021/03,57225000000,1436000000,1683000000,1248000000,22.52,2.89,1.75
9475,2021/03,6313747000,-1448000000,-1415294000,-2374272000,-130.62,-,-
9476,2020/09,3009588000,5817000,5513000,-18061000,-4.84,-,-
9478,2021/03,6317000000,924000000,901000000,573000000,25.61,10.37,5.66
9479,2021/03,13850416000,836251000,931480000,676314000,20.31,7.93,4.68
9501,2021/03,5866824000000,143460000000,189880000000,180896000000,112.9,5.79,1.5
9502,2021/03,2935409000000,145694000000,192209000000,147202000000,194.65,7.25,2.59
9503,2021/03,3092398000000,145746000000,153850000000,108978000000,122.02,6.47,1.35
9504,2021/03,1307498000000,34283000000,30092000000,14564000000,40.42,2.22,0.43
9505,2021/03,642239000000,17828000000,12354000000,6834000000,32.73,2.02,0.43
9506,2021/03,2286803000000,87919000000,67522000000,29380000000,58.81,3.55,0.66
9507,2021/03,719231000000,6456000000,5188000000,2999000000,14.58,0.92,0.21
9508,2021/03,1521977000000,77397000000,55179000000,31835000000,67.3,4.88,0.62
9509,2021/03,585203000000,53775000000,41150000000,36155000000,175.95,13.05,1.81
9511,2021/03,190520000000,12619000000,11335000000,8341000000,153.29,5.17,1.95
9513,2021/03,909144000000,77775000000,60903000000,22304000000,121.85,2.76,0.78
9514,2021/06,13144000000,2584000000,2397000000,1673000000,77.32,9.89,3.67
9517,2021/03,141885000000,15720000000,14852000000,6285000000,116.28,14.26,4.91
9518,2021/03,2003888000000,190084000000,169008000000,116439000000,2498.69,10.45,1.84
9519,2021/03,20553000000,4605000000,1944000000,11507000000,149.68,75.45,5.22
9531,2021/03,1765146000000,77675000000,70500000000,49505000000,112.25,4.29,1.81
9532,2021/03,1364106000000,112491000000,127752000000,80857000000,194.47,7.47,3.5
9533,2021/03,434776000000,13515000000,16622000000,8592000000,81.36,2.39,1.43
9534,2021/03,118161853000,5086127000,5456687000,4289308000,243.59,8.23,2.84
9535,2021/03,73250000000,3293000000,3467000000,5272000000,77.48,9.29,4.57
9536,2021/03,191993000000,4851000000,4558000000,1794000000,48.45,2.24,0.46
9537,2021/03,48333606000,2240666000,2509301000,1608432000,335.51,3.41,2.6
9539,2020/12,88682000000,6346000000,7064000000,4926000000,459.32,6.09,4
9543,2020/12,121320000000,6828000000,7391000000,3709000000,50.1,4.52,3.14
9551,2021/03,133355000000,10863000000,11053000000,6542000000,150.5,12.28,4.99
9600,2021/03,30016039000,2155500000,2279565000,1494767000,93.62,9.22,4.66
9601,2021/02,52434000000,-5483000000,-5610000000,-11407000000,-830.47,-,-
9602,2021/02,191948000000,22447000000,24195000000,14688000000,82.54,3.91,3.1
9603,2020/10,430284000000,-31129000000,-31283000000,-25037000000,-432.65,-,-
9605,2021/03,107648000000,12997000000,18716000000,7284000000,583.74,3.83,2.25
9610,2021/03,1480042000,-770030000,-781221000,-629153000,-122.07,-,-
9612,2020/12,37164968000,-498022000,-387872000,-514272000,-53.63,-,-
9613,2021/03,2318658000000,139173000000,-,76843000000,54.79,7.16,2.65
9616,2021/03,121281000000,-9057000000,-9116000000,-12164000000,-311.98,-,-
9619,2021/03,112618000000,7516000000,7513000000,3015000000,124.08,7.61,1.86
9621,2020/12,65190000000,5085000000,5216000000,3650000000,258.13,10.79,5.7
9622,2020/12,40028000000,1343648000,1385000000,1104000000,45.6,3.88,3.27
9624,2020/09,30954000000,3149000000,3195000000,2047000000,230.73,12.74,7.34
9625,2021/03,4394504000,-1829381000,-1528152000,-1107562000,-199.97,-,-
9627,2021/04,297305000000,10932000000,12649000000,6697000000,189.03,5.79,3.29
9628,2021/03,18865000000,2550220000,2536000000,1562000000,141.17,5.47,4.82
9629,2021/03,13308787000,2314588000,2340784000,1668268000,250.49,10.54,6.57
9631,2020/12,21664975000,-1257812000,-1388315000,549399000,86.06,1.93,1.25
9632,2021/01,27406340000,4048200000,4121541000,2635150000,1025.55,9.96,8.28
9633,2021/03,13306037000,-1627293000,-1151458000,-2292494000,-303.13,-,-
9635,2021/03,1232352000,71428000,86653000,-216670000,-207.05,-,-
9636,2021/01,2857560000,93654000,126608000,55025000,19.73,2.57,0.96
9637,2021/01,6127958000,108562000,35942000,-33550000,-10.59,-,-
9639,2021/03,48183000000,7931000000,7946000000,5121000000,460.82,12.94,7.96
9640,2021/03,22499749000,2989045000,3003585000,2460782000,151.91,17.53,12.02
9641,2020/09,18177000000,1498431000,1448000000,943000000,22.56,9,4.31
9643,2021/03,1961789000,-391982000,-311827000,-326346000,-614.85,-,-
9644,2021/03,9213533000,751652000,771820000,498469000,57.87,4.47,3.72
9647,2020/11,6613406000,323509000,318793000,174420000,298.2,8.09,2.49
9651,2021/05,7643334000,701426000,803490000,544184000,56.27,5.62,4.62
9656,2020/12,4616869000,-461933000,-348149000,-633537000,-61.29,-,-
9658,2021/03,29158596000,2199816000,2491925000,1553522000,131.97,14.52,6.82
9661,2021/02,2106205000,-378294000,-322324000,-347417000,-28.71,-,-
9663,2021/03,29384000000,4282000000,4537000000,3036000000,194.87,6.32,5.68
9664,2021/03,939216000,-445266000,-450122000,-526000000,-105.64,-,-
9671,2020/03,22238357000,3122632000,3372768000,2118984000,275.68,7.36,3.2
9672,2020/12,28789375000,11172354000,11280801000,5175051000,181.24,7.34,5.26
9674,2021/03,596211000,37170000,22047000,-3175000,-1.8,-,-
9675,2021/03,15097000000,-2899000000,-3012000000,-2884000000,-328.34,-,-
9678,2020/10,179053000000,14250000000,14268000000,8466000000,221.43,7.11,2.81
9679,2020/09,4718772000,-143733000,181251000,170709000,122.25,2.16,0.89
9681,2021/01,39756000000,-10884000000,-13717000000,-15963000000,-172.93,-,-
9682,2021/03,90493206000,10817063000,11131556000,7593533000,165.49,12.81,10.1
9684,2021/03,332532000000,47226000000,49983000000,26942000000,225.75,11.12,8.02
9685,2021/03,5138905000,456360000,546373000,357630000,70.41,13.18,6.08
9686,2021/03,26000822000,697205000,848371000,560984000,53.67,2.58,1.75
9687,2021/03,17547000000,1807000000,2275000000,1533000000,256.34,12.37,8.7
9691,2021/03,16640697000,1354045000,1369609000,821770000,234.87,8.6,4.92
9692,2021/01,48003297000,5048692000,5158853000,4036271000,115.37,11.8,9.22
9695,2021/03,2388827000,-578007000,-645147000,-509914000,-57.03,-,-
9696,2021/03,16277688000,1110229000,1331794000,576807000,60.48,11.31,3.91
9697,2021/03,95308000000,34596000000,34845000000,24923000000,116.74,20.63,15.22
9698,2021/03,14745000000,1131000000,1195000000,776000000,94.8,11.68,8.31
9699,2020/09,151231000000,11371000000,11019000000,6433000000,231.84,6.45,2.86
9701,2021/03,4034280000,-3374034000,-2869974000,-3219718000,-963.78,-,-
9702,2020/12,24434307000,1644053000,1712408000,994439000,94.1,11.36,7.36
9704,2020/12,3316472000,-1371822000,-1354705000,-1194418000,-4.7,-,-
9706,2021/03,52572000000,-59020000000,-57320000000,-36578000000,-445.91,-,-
9707,2021/03,58559000000,1573000000,1067000000,-839000000,-97.58,-,-
9708,2021/03,22051000000,-11710000000,-7901000000,-14363000000,-242.11,-,-
9709,2021/03,19751585000,830239000,958771000,789847000,45.04,8.46,4.69
9713,2021/03,15638000000,-9794000000,-6916000000,-9334000000,-911.29,-,-
9715,2021/03,336405000000,17752000000,18012000000,10022000000,241.64,11.68,5.7
9716,2021/02,107736000000,4882000000,5010000000,3071000000,27.6,6.47,3.74
9717,2020/11,17452105000,2066168000,2131042000,1470304000,87.51,8.31,6.78
9719,2021/03,396853000000,45878000000,43741000000,33435000000,321.25,14.74,8.79
9720,2020/11,3060721000,-885087000,-785581000,-1095337000,-929.78,-,-
9722,2020/12,26648000000,-20611000000,-20930000000,-22427000000,-1871.9,-,-
9723,2021/03,3847484000,-2567218000,-1940968000,-1968664000,-176.31,-,-
9726,2021/03,87889000000,-27082000000,-16727000000,-28456000000,-1041.47,-,-
9728,2021/03,104124000000,7546000000,8127000000,5284000000,141.35,9.46,6.46
9729,2021/03,118009000000,7294000000,8050000000,5481000000,153.94,7.47,5.36
9731,2020/12,39146000000,-4742000000,-4439000000,-3159000000,-833.31,-,-
9733,2021/03,45853000000,4592000000,4512000000,2427000000,276.57,11.79,3.38
9734,2021/01,760229000,-1153732000,-913137000,-929536000,-357.43,-,-
9735,2021/03,1035898000000,136925000000,138990000000,74681000000,342.16,6.9,4.01
9739,2021/03,39282000000,4197000000,4240000000,2765000000,185.58,11.71,8.47
9740,2021/02,67443224000,4584771000,4986167000,3128208000,214.41,10.64,5.08
9742,2021/03,41573000000,2786000000,2925000000,1432000000,60.15,3.69,2.79
9743,2021/01,69225880000,5049537000,5266109000,3437805000,72.19,11.75,8.08
9744,2021/03,96626000000,10234000000,10306000000,7028000000,255.75,15.8,9.37
9746,2020/09,67814000000,11381000000,11685000000,7821000000,148.8,10.15,8.01
9749,2020/12,240953000000,15972000000,16343000000,8573000000,273.95,7.21,3.66
9753,2021/03,17289478000,868892000,923153000,630467000,63.3,11.35,5.92
9755,2020/12,49608000000,2522000000,3147000000,1781000000,68.2,2.64,2.12
9757,2020/12,25027000000,4982455000,5091000000,3498000000,70.3,15.18,12.51
9758,2020/12,9556600000,685975000,706987000,408255000,15.68,7.2,5.82
9759,2021/03,66184347000,9842836000,9955804000,6373568000,80.1,13.11,10.72
9760,2021/03,11860889000,-4017493000,-3823339000,-3692464000,-192.53,-,-
9761,2021/03,15096022000,582803000,622663000,345083000,100.2,2.27,0.94
9763,2021/03,20032000000,725000000,1189000000,911000000,273.33,6.29,2.79
9765,2021/05,15862054000,1334093000,1380023000,852473000,52.04,9.49,6.23
9766,2021/03,272656000000,36550000000,-,32261000000,242.17,10.8,6.6
9767,2021/03,10592015000,1223056000,1278966000,1014043000,555.97,31.36,13.22
9768,2020/12,20014214000,2168158000,2109198000,1345532000,188.46,7.34,5.03
9769,2021/03,11289573000,1861545000,1786039000,1108685000,100.57,26.69,11.43
9776,2021/03,17502544000,1142345000,1188144000,793688000,231.85,8.56,5.47
9778,2021/02,3666503000,163332000,182787000,-62945000,-106.5,-,-
9780,2021/03,24175437000,679451000,973095000,642138000,676.11,9.95,5.33
9782,2021/03,25729293000,1430457000,1456550000,1003735000,172.09,7.43,5.6
9783,2021/03,427531000000,13089000000,9260000000,3122000000,32.39,1.84,0.58
9787,2021/02,300085000000,15230000000,15268000000,11680000000,233.67,13.37,8.55
9788,2021/03,55513000000,2782000000,2683000000,1837000000,81.99,8.63,4.5
9790,2021/03,12843000000,5190000000,5236000000,3528000000,170.64,22.46,16.67
9791,2021/03,34603438000,1121956000,1643735000,1048359000,138.97,6.09,2.96
9792,2020/03,297965000000,12162835000,7483000000,4058000000,62.96,9.4,2.1
9793,2021/02,51530000000,10242000000,10451000000,6521000000,152.37,8.81,6.81
